variant_code,work_code,reason
vmm-107270b3536733d98fa7f6bd09838f86adc4a1bb2fefe74ef9feab3506c0639b,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-9c1746445b401724488d1a169da47c6d1150767171a46fe47b24a3ec4f6dcd90,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-429b82fbcc15c5ad49357d10438b379ff0ce7729a976f912b701ed0915292989,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-bac76631e8cfdef3fcf1c4d061bf2f8d7c65654c3f5cfe90da6e051dd5cb2890,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-bac76631e8cfdef3fcf1c4d061bf2f8d7c65654c3f5cfe90da6e051dd5cb2890,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-9f0fb6f34f41e98f90468325e2573da25d763548a443e2e49727d6a9485c6208,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-9f0fb6f34f41e98f90468325e2573da25d763548a443e2e49727d6a9485c6208,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-1c963771b22313618155b68d3c19fb71fdde429371090f9b915cb80d32c2a5cd,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-1c963771b22313618155b68d3c19fb71fdde429371090f9b915cb80d32c2a5cd,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-b8aaf8f8bd9112c386fb112eb3ce28858d85843e6909ad50b2764772c814c5c2,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-b8aaf8f8bd9112c386fb112eb3ce28858d85843e6909ad50b2764772c814c5c2,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-0356576e76a2340746518284dd6315e1405bc7c3016f4213345cd370890ec447,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-0356576e76a2340746518284dd6315e1405bc7c3016f4213345cd370890ec447,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-a84f7eb045d1c98a46acca5323d61a692952bc835b12dadce1640d51932676ad,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-a84f7eb045d1c98a46acca5323d61a692952bc835b12dadce1640d51932676ad,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-3b9ba5d9264cb53cd649128ef4884dd8a5fa4af4151bbb946613d6b086158fe4,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-3b9ba5d9264cb53cd649128ef4884dd8a5fa4af4151bbb946613d6b086158fe4,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-585a4bfa2f918fe130def602a8a172e01f9f08e1d5f86d50c82125db5c7d3075,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-585a4bfa2f918fe130def602a8a172e01f9f08e1d5f86d50c82125db5c7d3075,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-9cd405b415d3adb39ec419c6a34b5945407e28b81f82e35ef1ce070c08eabdb7,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-64ff142faa08bbf9cd6385416f197598cf3f34febe3f4e27b180ed5545ba1de2,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-527ffdcbe262a5dec50ca9eaf643847ba6b92945687a22b015ff75746cb4dd52,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-527ffdcbe262a5dec50ca9eaf643847ba6b92945687a22b015ff75746cb4dd52,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-3da6636ebe59ac6312a9ea0ce12399a916972ae3d1a1e6eab0fa9d61964a4e80,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-3da6636ebe59ac6312a9ea0ce12399a916972ae3d1a1e6eab0fa9d61964a4e80,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-c2208e3dddf4099b7f9880065cb6e1893666d9b01dce8defd2c8d0f9182aa842,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-c2208e3dddf4099b7f9880065cb6e1893666d9b01dce8defd2c8d0f9182aa842,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-142f25cc67d42e0d015e9590706577da7a192316b009224cb817c6050c21ce64,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-142f25cc67d42e0d015e9590706577da7a192316b009224cb817c6050c21ce64,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-fb9f93de427201237a81abb14dae1586839905821cdda8e71b50ecc8fa9eecd0,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-fb9f93de427201237a81abb14dae1586839905821cdda8e71b50ecc8fa9eecd0,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-94bee8015f5fa91be25975e81004d102921cf05a561e54e3d10fd82100100389,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-94bee8015f5fa91be25975e81004d102921cf05a561e54e3d10fd82100100389,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-62dc23721e3ca3db866359889775582fbec332bc7f4192589bd4f20090f4fb39,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-62dc23721e3ca3db866359889775582fbec332bc7f4192589bd4f20090f4fb39,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-f33f99cef719e5b70dedc456b84ab106912ca7ec6248f2ba799eaea6d924c04f,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-f33f99cef719e5b70dedc456b84ab106912ca7ec6248f2ba799eaea6d924c04f,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-22dd4ec5b353fd590b00b84a0699f405068d88bd1a0e974554d23e9d26f1c5c7,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-22dd4ec5b353fd590b00b84a0699f405068d88bd1a0e974554d23e9d26f1c5c7,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-762347c736acb794cd5527fe15c86d9096dbdafc6efafaee981b960cfd5013db,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-762347c736acb794cd5527fe15c86d9096dbdafc6efafaee981b960cfd5013db,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-6f50d9354a77d074978d79b4c50bf5b10f0eee2b85bf834576300f11fce0feef,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-6f50d9354a77d074978d79b4c50bf5b10f0eee2b85bf834576300f11fce0feef,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-352b46f568a407ff88e50050e36af004619f7bbda5c76a1212fc350a48499edc,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-352b46f568a407ff88e50050e36af004619f7bbda5c76a1212fc350a48499edc,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-e76a46e9586558eb5f7cd5a5ff089ee20ba2d5da3333dbdb2500391d87ff2ba3,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-e76a46e9586558eb5f7cd5a5ff089ee20ba2d5da3333dbdb2500391d87ff2ba3,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-ab9bb11b6fc06b5f986f8ac5f04a85d58ab600e0ace97dcf971942b46e8416cf,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-ab9bb11b6fc06b5f986f8ac5f04a85d58ab600e0ace97dcf971942b46e8416cf,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-cc69a3a7b3af0509ff248e4ac5ad83bf18729ce450571f6e86a16e51f5599e3f,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-cc69a3a7b3af0509ff248e4ac5ad83bf18729ce450571f6e86a16e51f5599e3f,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-b4ddf5c062f2239409ac83db8753b3621b475c394e99ec651c3a65e2d09b9934,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-b4ddf5c062f2239409ac83db8753b3621b475c394e99ec651c3a65e2d09b9934,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-57defa15361817f4b7c1e819251f5d5722c3e88d4bdcb651c459df56349f972a,TRANSMISSION_REBUILD,EV_USES_DRIVE_UNIT_NOT_CONVENTIONAL_TRANSMISSION_REBUILD
vmm-6b0183ad5c9ab31521409f71e5876315432b6ace07b977f16b18cfdd783bff11,TRANSMISSION_REBUILD,EV_USES_DRIVE_UNIT_NOT_CONVENTIONAL_TRANSMISSION_REBUILD
vmm-3143cac37394211f0c372921a39e4eee0016f663c22a825face78be3800a123d,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-836043b5acde6a320866258537914fa51ca06209707007f98570c61e8b4e9e1f,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-a3dd3f0eefc28f4df2bcbe0eaa03e7f2fe5b48e593b08fc0ed4655eb62598788,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-8f56a52fc570fa615da8904ae88e5684da5bd88308c08f08e700bc08f11ed551,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-fcca4609044cc6d7e8905568c6dd360c220d472854e4a1ddc4656df5851539f0,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-fcca4609044cc6d7e8905568c6dd360c220d472854e4a1ddc4656df5851539f0,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-80c72770c2b06e16ae99b004278476c352e2e4cb3992b908e1e3a7957ebbce72,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-80c72770c2b06e16ae99b004278476c352e2e4cb3992b908e1e3a7957ebbce72,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-1f8bea927c503cd3f61485e36a6768d32f07347df840dcdb520ccbdfe3bdd5a2,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-1f8bea927c503cd3f61485e36a6768d32f07347df840dcdb520ccbdfe3bdd5a2,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-f22bd9c9c7c2fe7bf694130ba85eb2ce299ff15821780070485b8043b329fa2a,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-f22bd9c9c7c2fe7bf694130ba85eb2ce299ff15821780070485b8043b329fa2a,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-0df076b36dab8d91423c1e66dcfec041fb507c2332e499836688dcb5e8d88825,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-0df076b36dab8d91423c1e66dcfec041fb507c2332e499836688dcb5e8d88825,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-d3894309a8947bda84d991d9aa7335976c94e8a173ee6dfe1883007de5b1a53f,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-d3894309a8947bda84d991d9aa7335976c94e8a173ee6dfe1883007de5b1a53f,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-4987a23d64615925f80b7459c49315af4cb0963765c94c5f23c7f82bcb950b55,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-4987a23d64615925f80b7459c49315af4cb0963765c94c5f23c7f82bcb950b55,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-801f0323c10ea70547bac3167d313d65e73502c5a3ba3869f69766908a35efb2,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-801f0323c10ea70547bac3167d313d65e73502c5a3ba3869f69766908a35efb2,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-fa2d81b8b1bd16ba5cc2449353bf40d5dd63c0b60838cbefdacd23df4d22ae18,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-fa2d81b8b1bd16ba5cc2449353bf40d5dd63c0b60838cbefdacd23df4d22ae18,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-564f6022c355002b6a490192eb47f87a2a238ee581a830b186229e84d5632157,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-564f6022c355002b6a490192eb47f87a2a238ee581a830b186229e84d5632157,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-209d2a19d3b1d532696976170f58bb863cac15b668b0690819685e51b01fb0fd,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-209d2a19d3b1d532696976170f58bb863cac15b668b0690819685e51b01fb0fd,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-33ecf2b8be73666a39d09d1544b4198824322701d84585681810623f1c2a1534,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-33ecf2b8be73666a39d09d1544b4198824322701d84585681810623f1c2a1534,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-157dc4fd2eddf3bc17bc56c4d7052638093eec2a88acd3272775a084d6b57a05,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-157dc4fd2eddf3bc17bc56c4d7052638093eec2a88acd3272775a084d6b57a05,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-99c679a123c518b6d8e02667f1459a33c1f804d4b26c7359731d554abf83ba93,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-99c679a123c518b6d8e02667f1459a33c1f804d4b26c7359731d554abf83ba93,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-b6bcd8874e523ddff1135ca643e9182cec04037433b3563b1b5ff6488b6be8d6,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-b6bcd8874e523ddff1135ca643e9182cec04037433b3563b1b5ff6488b6be8d6,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-d1d4ff686efdc2314ed40040613ca84040626463bd5ea7addb82438955c39b8f,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-d1d4ff686efdc2314ed40040613ca84040626463bd5ea7addb82438955c39b8f,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-52a87b0054e88b3e38a0ab5713a9990dab2e1456b330deec873bffa8a2fb20e4,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-52a87b0054e88b3e38a0ab5713a9990dab2e1456b330deec873bffa8a2fb20e4,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-5bd5b6014b17667e631fd2abe430b59180c175c15e3953829cf3cb2d9ccbddad,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-5bd5b6014b17667e631fd2abe430b59180c175c15e3953829cf3cb2d9ccbddad,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-4c9e8c47569652d6866e8ac93b3b65edbbb80f111d798ea71964acc2c84bc312,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-4c9e8c47569652d6866e8ac93b3b65edbbb80f111d798ea71964acc2c84bc312,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-f2cd35ca6eee69b102c53700572ffa967b3ddf967d32f05e75a29f9aa1762b38,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-f2cd35ca6eee69b102c53700572ffa967b3ddf967d32f05e75a29f9aa1762b38,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-3e121ab34fad7b05dde1ceb8348a65ad6d43b2042b4568da032fb610021680a8,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-3e121ab34fad7b05dde1ceb8348a65ad6d43b2042b4568da032fb610021680a8,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-34e0ebb9c2ce53ebc629bded6f296756cb253a8aaa6610c33f18c321caebde27,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-34e0ebb9c2ce53ebc629bded6f296756cb253a8aaa6610c33f18c321caebde27,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-25f5928fb5347a1d78f5c7a20bc07956682dc3fc149597cd07b884adfbcf6d42,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-25f5928fb5347a1d78f5c7a20bc07956682dc3fc149597cd07b884adfbcf6d42,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-bdcf12b94889417817d6e99624a99f80203e439ccf7dd0ac10bf92e676f0e118,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-bdcf12b94889417817d6e99624a99f80203e439ccf7dd0ac10bf92e676f0e118,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-25f6927076c8a8c8724210daafe7229f66429dfe0e40b37df152bbbd22b7415a,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-25f6927076c8a8c8724210daafe7229f66429dfe0e40b37df152bbbd22b7415a,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-727efd90ea807183e5f8f50ffd09e7e6a26a8d9d6de842a5b81d88db25eb3734,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-727efd90ea807183e5f8f50ffd09e7e6a26a8d9d6de842a5b81d88db25eb3734,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-9891a1d3a1d339706605dfc0db27941c677a5e511c33ccdd9561fe3854f9af05,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-9891a1d3a1d339706605dfc0db27941c677a5e511c33ccdd9561fe3854f9af05,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-19c39f6dca7dc95ac846b6257b6d713bc60b3c6883f50c5364670a1cda49e128,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-19c39f6dca7dc95ac846b6257b6d713bc60b3c6883f50c5364670a1cda49e128,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-cc0d5e825d9976b68e758b03324e3e724b6b46e7d80651dd15f8867aa402d8e5,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-cc0d5e825d9976b68e758b03324e3e724b6b46e7d80651dd15f8867aa402d8e5,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-ea90a14cd3ac35ea79071a94c7e2cc79eb0873dd449af1f8bd7e59cb917be9d9,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-ea90a14cd3ac35ea79071a94c7e2cc79eb0873dd449af1f8bd7e59cb917be9d9,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-90d1667631bff6157ce73d87cb2257c8a1b85656d53be7a489b64729d87e7f6c,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-90d1667631bff6157ce73d87cb2257c8a1b85656d53be7a489b64729d87e7f6c,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-956197c63bcee6fef6ace19a37dfd2ec131190b9a94e352a374cf27e53a93595,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-956197c63bcee6fef6ace19a37dfd2ec131190b9a94e352a374cf27e53a93595,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-2d2b7154089993d040e86962133dbe95c88db2ebd7a93d51ead2170e8901213f,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-2d2b7154089993d040e86962133dbe95c88db2ebd7a93d51ead2170e8901213f,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-b317b2ea8ee885fa5cbf0b9db5acd2720890350bb251b371f59b914f8ad08894,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-b317b2ea8ee885fa5cbf0b9db5acd2720890350bb251b371f59b914f8ad08894,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
vmm-4bb646f37d8d9fb7a857d8498e55daf18a8730cf97c03d28ad4c1e41f8fc3326,DIFFERENTIAL_OIL,FWD_HAS_NO_SEPARATE_DIFFERENTIAL_SERVICE_IN_THIS_MODEL
vmm-4bb646f37d8d9fb7a857d8498e55daf18a8730cf97c03d28ad4c1e41f8fc3326,TRANSFER_CASE_OIL,NO_TRANSFER_CASE_ON_EXPLICIT_TWO_WHEEL_DRIVE_VARIANT
