variant_code,work_code,interval_km,interval_months,interval_source,review_status,reviewer,reviewed_on
vmm-4b2906381a3d24d3a9b94920c7e605af5fe3ecb2a0ade7c143112a3dc1e2ed2d,SCHEDULED_INSPECTION,15000,12,OEM_MARKET_REFERENCE_DE | Picanto TA/JA petrol; MY2012-2025; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-ac6190717b83b1a43442185a3012da15564b332b8188fd2d38333c98561677c7,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-ac6190717b83b1a43442185a3012da15564b332b8188fd2d38333c98561677c7,SCHEDULED_INSPECTION,15000,12,OEM_MARKET_REFERENCE_DE | Picanto TA/JA petrol; MY2012-2025; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-4d9339d348efadc6d28c7185e9ef69250148106da62d96cae6fa8a66978e36bb,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-4d9339d348efadc6d28c7185e9ef69250148106da62d96cae6fa8a66978e36bb,SCHEDULED_INSPECTION,15000,12,OEM_MARKET_REFERENCE_DE | Picanto TA/JA petrol; MY2012-2025; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-45d35ebbda4aa1c77fff32a14c20c362aad47ccd11163167decd167b7d40b8ac,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-45d35ebbda4aa1c77fff32a14c20c362aad47ccd11163167decd167b7d40b8ac,SCHEDULED_INSPECTION,15000,12,OEM_MARKET_REFERENCE_DE | Picanto TA/JA petrol; MY2012-2025; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-40cadeaf4feae8f004372f1b68ba696dd8361d703659489a9a9b0e55fb5c4f41,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-40cadeaf4feae8f004372f1b68ba696dd8361d703659489a9a9b0e55fb5c4f41,SCHEDULED_INSPECTION,15000,12,OEM_MARKET_REFERENCE_DE | Picanto TA/JA petrol; MY2012-2025; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-35393aa05a86b948291f2f40d8109a5120447ed677a03bf7178517b719564eb7,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-35393aa05a86b948291f2f40d8109a5120447ed677a03bf7178517b719564eb7,SCHEDULED_INSPECTION,15000,12,OEM_MARKET_REFERENCE_DE | Picanto TA/JA petrol; MY2012-2025; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-7e0ed40dfd08f50480da43719f9b9c2924c2bbe4e4c03ba4828cffbcefd7cb2e,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-7e0ed40dfd08f50480da43719f9b9c2924c2bbe4e4c03ba4828cffbcefd7cb2e,SCHEDULED_INSPECTION,15000,12,OEM_MARKET_REFERENCE_DE | Picanto TA/JA petrol; MY2012-2025; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-730ffa525aca0f801c16bf9eb9f2ecb114f58c53f40e2dda5de4c9484ae0e29e,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-730ffa525aca0f801c16bf9eb9f2ecb114f58c53f40e2dda5de4c9484ae0e29e,SCHEDULED_INSPECTION,15000,12,OEM_MARKET_REFERENCE_DE | Picanto TA/JA petrol; MY2012-2025; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-d5670552613e31899641f96fed77d5df750c2a78e6e411600e098bdd308b4bfa,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-d5670552613e31899641f96fed77d5df750c2a78e6e411600e098bdd308b4bfa,SCHEDULED_INSPECTION,15000,12,OEM_MARKET_REFERENCE_DE | Picanto TA/JA petrol; MY2012-2025; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-2c20bced59c94dba2d6a0296f7676b04dd05294f00668eb4b2b84ff899ee5cc2,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-2c20bced59c94dba2d6a0296f7676b04dd05294f00668eb4b2b84ff899ee5cc2,SCHEDULED_INSPECTION,15000,12,OEM_MARKET_REFERENCE_DE | Picanto TA/JA petrol; MY2012-2025; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-3121223ce1cd96b56f1a6f2d72d81a67177bd4110851084bf2730948f3c685fd,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-3121223ce1cd96b56f1a6f2d72d81a67177bd4110851084bf2730948f3c685fd,SCHEDULED_INSPECTION,15000,12,OEM_MARKET_REFERENCE_DE | Picanto TA/JA petrol; MY2012-2025; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-e4bd177eb0f7bf4b4d3ffd9f56a6ed86746e6fd724bfcb7c9253a74bb9ac124c,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-e4bd177eb0f7bf4b4d3ffd9f56a6ed86746e6fd724bfcb7c9253a74bb9ac124c,SCHEDULED_INSPECTION,15000,12,OEM_MARKET_REFERENCE_DE | Picanto TA/JA petrol; MY2012-2025; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-4f3c2378655b598c7316900d7cef2bd0cc2086447d16837f8c6585f769880f7d,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-4f3c2378655b598c7316900d7cef2bd0cc2086447d16837f8c6585f769880f7d,SCHEDULED_INSPECTION,15000,12,OEM_MARKET_REFERENCE_DE | Picanto TA/JA petrol; MY2012-2025; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-1a4d539f08da01f827af8b57f9d18cca9d956bab2e9ded9b89450fee009bc27e,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-c8809abe516862720a137646ddee936b1de58525a86af8bcafaf0fd639b19b10,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-9f2961b96812da12e1e6b436a16d057f3a5e8c0aa30726345d24792b38856325,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-db21ed87c601a0c66c67299181e06998cea8d0ff72b4945bd2b57e8b01666e86,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-26fd9ad3d50744fdc242f6d32e792f915f74266594e1a0567926fe1fa6d567f6,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-81dd69bf4788323fabf92aa70fc30b890c6f7eff38a8d08c05f03825a638c1e2,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-bcaae06b69bb89d47c3f02313dcc3101a0bfd100a086d15c8bf2a5b88dfcfea4,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-bcaae06b69bb89d47c3f02313dcc3101a0bfd100a086d15c8bf2a5b88dfcfea4,SCHEDULED_INSPECTION,15000,12,OEM_MARKET_REFERENCE_DE | Picanto TA/JA petrol; MY2012-2025; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-bfeb328ba5bd15619f77bae1f4d6740263aede3df86d27d85ba5aaf05ff27c9a,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-31c4509d07c0aac91ad2d1ade62d76874a354c22ce286da1d666b4b72789309c,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-21b03318f06f2e4cc7949cc303dcc468e638e315fc03ecb7e7b37a85a350cd28,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-2a5b383853f1d6cc4a5b101383277d81b84bdabc1cb8d0f72fafbb94a491b410,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-94f0639f3e4934bd6f9a59557f0ae171ec92bb87cd2ebe9051d05a3de55ba36d,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-b705b79455f0bab8427d5dc30b09e15868d18adc57a21f8c946049bf7dd23d47,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-b576426c9011dbf35e6c84879faefb7952919ade094bcfc234f480fd858c06fc,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-1f5bf64d2601c4ed2d2357aef6e195d32110e9909b04c855b25ac692368c3063,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-e5cdee3a6ca9959e223455df4609df892a3f9ee86a9648a212703f6495c63aa3,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-b329c39289fcd7cdecb78884aa2046bccc1a073399a53b319b284f2b3b0203a4,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-bb5a3a70548111032a497668b851e6d3d962dbda41c55ebde8312742374a94ce,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-f7e93d5a3bee2e8c5dd993f84362b63e6b5dbc667fac67e00735732c8c84cd7f,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-29081fbd79bbf5ff7332bf9c9a7f33d0102b8099ed219cacc5e9a762c496686e,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-fc4291e75324c34e416104d9b75a445900d5aab8973bc7f6c8c97176f0efaecc,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-8201c5440a5dc62f3c716519821c3ff8de903f19dbdbfecbbbc0780bd2bb27c2,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-755df9d1db62ec7777d86b305accb26523900e0bcc230c0f415fe17e05f6b367,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-48ed40976649b2ea8da36c47d14d2ec95aab0bf17067889b6052b59f7ff3c8db,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-b4c081296c598776c690e484795a6281c2694a9614fd1f840f63b0c747a76049,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-f8c8c54e174d9ddddc51edc02f009319ee2030d46b3d26567451f7e48976051b,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-3dd04d75b1e1473d0147a00befe0a010eec971ba3389f6aaed39402e57bb74d7,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-099a26ab66d225be7673ecf7cb8df0a7a722540daa2b8d61fb700af886e93263,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-fa3d8bc4bb94d4d89122a3bac8bd687466143bfbd5ee90479f8c69ad2c48f6ee,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-6a6cf6fc113fb84b8e4aae565a7ad6dbb90972c457f4916d9c8df49dbbcb9378,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-31b04f85b3ac92563e0d133c16f2bcdad94e777eabb4e47a45ab12d057454535,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-9df3ddea50367cb705ce66386fddf58c944b7604de5cf20f8e3a971ccb5d0236,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
vmm-fec9621d1a0f962f63d009af93505660c8c1bacabcbf51bfdb111417169a3ca8,BRAKE_FLUID,,24,OEM_MARKET_REFERENCE_DE | German-registered Kia; all models in table; confirm HR/VIN plan; source model-year/VIN is not the dataset production-year. https://eu-www.kia.com/content/dam/kwcms/kme/de/de/assets/contents/service/service-wartung/Kia_Wartungsintervalle-Fahrzeuge_Stand-2025-09.pdf,DRAFT_MARKET_AND_MODEL_YEAR_REVIEW,,
